2121;8171;3383497;8319;2530;322;92;1277;1823;8;959
2122;2271;2404858;1439;9228;235;51;1872;2119;4;316
2123;5679;2648561;6241;3830;218;331;1713;1240;4;553
2124;8631;2187916;2658;1636;292;350;779;1317;5;608
2125;6130;4923856;6766;1047;275;50;1179;1102;4;907
2126;8422;441754;7331;3872;101;87;977;1070;2;727
2127;4906;3707040;6989;9530;31;350;229;1361;8;920
2128;138;4881045;3113;1025;339;332;754;1185;8;217
2129;3944;1615372;4453;1628;322;233;349;2855;7;621
2130;3349;2383744;2088;840;173;103;940;2818;1;420
2131;9920;2722276;677;8958;21;240;234;1417;6;375
2132;3566;2677426;5443;3670;242;157;1351;721;8;531
2133;3077;3404596;2800;9255;340;253;122;1938;10;74
2134;3306;1859683;6531;1614;161;339;959;157;5;810
2135;9287;3544995;9617;7667;55;313;889;2458;3;344
2136;6628;3488790;7726;8928;250;14;1698;2497;5;864
2137;5796;4358248;5355;2058;224;64;1054;323;3;179
2138;1272;2660562;8855;3051;189;248;942;1414;10;522
2139;2470;879108;8401;1099;334;287;1363;1828;1;444
2140;3089;2803369;4676;6214;115;273;1570;747;2;547
2141;788;4129494;2262;3655;58;133;223;1625;9;305
2142;2984;1418023;3719;4249;316;324;15;1486;10;646
2143;6322;847401;3955;4677;314;340;46;1155;2;743
2144;3246;113298;5260;3642;282;364;952;1313;2;435
2145;3370;394065;8457;4798;267;88;912;2880;8;303
2146;7804;3968297;6072;2170;9;238;1908;1861;4;421
2147;1578;710064;3293;3406;119;129;858;1130;8;971
2148;4126;1110555;2195;2925;186;146;814;2361;5;958
2149;8841;408420;4756;3033;327;351;1944;1500;6;266
2150;1113;2103895;8575;9633;238;205;411;34;4;176
2151;9683;1927245;480;5940;348;180;1664;2735;3;613
2152;906;2271991;8467;8734;250;305;1369;1035;5;526
2153;7973;1921399;5243;4206;142;196;1662;2376;8;938
2154;1868;4925448;84;1846;221;364;1292;1838;10;732
2155;2669;2640304;2011;2528;191;185;1564;1619;5;971
2156;2533;4441845;4750;5237;141;307;1274;281;4;821
2157;9996;2733744;8255;5386;56;268;1637;1657;6;996
2158;6172;111365;4780;1683;246;169;1571;1851;4;910
2159;5696;1527680;3548;2466;330;80;1547;1382;6;270
2160;4063;1395634;542;8569;109;57;1806;2116;4;283
2161;3610;2031996;8471;1008;206;329;427;2891;1;981
2162;5459;1594371;4020;1329;303;218;1316;2506;4;384
2163;134;4177126;4133;3424;227;96;508;774;1;861
2164;1739;2602816;4978;7275;332;118;1648;603;7;79
2165;5715;163175;3166;9756;218;229;51;938;4;487
2166;7803;4482297;2804;1479;181;150;80;1313;2;470
2167;7866;1830483;2053;7145;293;292;915;871;9;368
2168;7679;3760595;7271;8686;330;324;962;2153;6;199
2169;257;1821223;3233;5378;71;279;1157;2932;3;668
2170;1642;2835589;8331;2554;197;140;1135;772;7;125
2171;4797;1960481;8667;2749;287;222;1382;1185;3;751
2172;3135;4931103;1871;2211;54;219;1800;107;2;541
2173;1148;2286345;3375;3028;128;61;1038;984;10;996
2174;2382;3976514;508;713;92;125;1947;1556;6;93
2175;1854;901576;5242;262;322;301;1947;2556;3;755
2176;9338;4518604;812;4578;113;314;335;560;2;472
2177;5772;4156478;9384;2751;77;143;72;2537;3;551
2178;4233;1639596;4853;6186;344;172;811;289;2;602
2179;6617;492544;7056;513;334;353;1469;2440;8;784
2180;3820;4515010;7370;9948;62;101;452;1059;2;203
2181;1900;4944427;4772;4452;175;97;1124;2490;3;801
2182;434;4167949;649;1524;161;208;686;1977;8;726
2183;5287;2824505;2210;3884;325;9;1789;1835;5;13
2184;3172;1901969;6394;8303;51;105;257;2998;5;434
2185;4424;2378374;7564;3237;75;88;1118;680;3;111
2186;3866;4486967;8782;1043;159;251;908;953;3;63
2187;3372;27690;3656;1747;178;176;1804;903;10;658
2188;679;1307250;4884;9241;277;16;1458;2123;7;552
2189;1626;4870714;5141;4290;284;23;498;1982;6;950
2190;2807;2417502;8018;2910;252;282;1755;2910;4;88
2191;6954;2965553;2545;2603;336;355;899;1903;1;225
2192;6654;3966579;8442;6219;65;162;313;2230;8;884
2193;9873;3332511;498;610;137;307;351;1581;8;381
2194;8769;2115580;48;1522;39;326;1865;1379;3;701
2195;4937;2859956;2445;3670;222;101;1120;1204;10;554
2196;1293;1736488;8652;9773;185;35;1564;1775;1;909
2197;7505;4704788;2541;1495;51;16;510;2156;5;760
2198;4088;364453;8786;363;92;145;135;1300;8;415
2199;8794;2566943;2968;5312;364;87;1201;2752;4;470
2200;6402;3011259;5957;940;182;225;1732;124;6;924
2201;1423;2636527;5596;3041;21;255;689;2315;7;148
2202;9149;368328;7041;7255;164;222;406;1938;2;275
2203;6405;1232144;6461;666;23;341;812;1110;7;752
2204;6914;496042;4555;2678;53;245;553;2568;7;833
2205;9240;2524710;9210;8288;156;306;440;1743;1;397
2206;7774;942988;5037;615;164;216;343;1735;6;168
2207;751;3192353;5253;9798;235;213;580;931;6;75
2208;8976;3973797;7660;1149;99;192;1330;688;3;562
2209;6043;2610411;5873;619;63;337;877;2373;10;560
2210;7508;3140768;4022;7208;325;341;59;1569;2;22
2211;5750;553693;9480;2741;331;83;74;2507;6;503
2212;4907;4942892;1642;3800;49;324;100;2621;8;278
2213;5437;4097886;5599;9306;262;145;1440;2555;3;686
2214;2993;2623669;209;8314;222;306;1446;1919;10;903
2215;9834;2369069;5243;6453;236;96;42;2478;5;540
2216;2717;2301237;6002;5414;312;350;924;1109;9;78
2217;3772;452964;9050;8001;40;128;535;1248;8;976
2218;8559;4513354;8952;3717;28;55;1190;1840;2;292
2219;3254;1174345;1646;8478;94;267;1008;2375;7;810
2220;8216;3293547;8538;1087;16;107;1833;2836;4;374
2221;1203;4644685;7567;6571;196;258;1305;220;8;404
2222;3435;4083672;9497;2700;120;37;9;2608;4;186
2223;7185;2790864;1829;4183;350;79;338;1082;3;501
2224;9871;1301927;7318;1637;195;88;738;1368;6;460
2225;7338;3518320;8164;6720;300;309;230;1193;7;108
2226;1190;4259174;5629;2188;194;33;697;1757;7;270
2227;6582;1306162;6503;8638;227;15;201;256;9;859
2228;4090;493553;9799;7560;31;41;1244;2157;4;448
2229;7624;4843015;8061;5808;297;201;1648;1691;2;357
2230;1567;4801981;7638;9921;147;110;1494;1865;5;146
2231;4474;1652330;9815;5034;30;17;1820;2508;8;126
2232;1715;4766809;2453;5606;296;190;254;1495;3;408
2233;6404;3029129;928;5011;357;177;1865;2189;4;390
2234;5963;4093544;2027;4239;215;8;945;1061;6;734
2235;1666;164385;921;9576;36;205;753;2342;4;334
2236;794;621177;7219;1703;148;294;474;1924;4;619
2237;5674;2370575;8511;2417;156;322;1005;2188;10;147
2238;7072;1515360;7435;4506;220;189;1928;514;4;928
2239;9381;417892;8903;120;339;331;1297;1238;10;735
2240;7751;1444581;2572;4591;193;330;855;1683;9;462
2241;2518;2684551;1707;388;217;35;181;1280;9;338
2242;8447;1196143;5661;391;244;242;317;1349;7;201
2243;2999;1882275;3067;853;252;5;6;2057;9;199
2244;376;333641;6623;5514;350;259;804;892;10;632
2245;1053;1330893;2184;4470;117;49;460;2154;8;516
2246;5639;1251651;3651;9080;132;178;278;809;2;513
2247;1371;1928592;117;5540;258;52;1857;1270;8;155
2248;1962;2981362;6244;1560;95;102;178;1645;2;837
2249;3612;2805143;8522;7153;334;245;242;95;7;138
2250;2087;658848;6006;4212;146;257;690;140;3;304
2251;3707;4783697;572;4852;32;120;761;2369;7;371
2252;1750;1486364;6941;7898;189;109;219;530;3;421
2253;3263;4389745;3070;187;34;250;1990;367;1;336
2254;5662;2926609;6495;1;253;288;1848;2578;6;220
2255;1375;2761887;6295;1095;300;202;229;523;3;904
2256;6889;421763;8177;8302;135;225;140;748;2;776
2257;328;2280420;7853;3638;274;175;319;2718;8;61
2258;3862;4630081;3973;1103;41;188;1175;2296;6;57
2259;6485;1609576;3878;4398;196;288;114;1094;3;475
2260;2387;2441425;9370;7371;347;270;137;2912;4;749
2261;5885;572069;3166;9276;200;99;494;662;9;188
2262;1611;931196;5210;5427;80;193;85;1384;7;179
2263;4411;381704;7900;2162;126;352;758;1194;6;608
2264;9268;1318019;2697;1367;139;95;1640;2210;6;366
2265;5936;2166710;917;86;178;69;532;999;2;243
2266;5123;577007;6796;1766;232;339;933;895;1;497
2267;9466;2110958;4080;5876;182;156;688;1216;8;336
2268;4165;2495623;5941;9785;307;319;928;2902;5;510
2269;1238;3920670;4591;1784;61;223;614;1570;9;378
2270;5063;2596372;1711;6204;172;192;1747;449;4;981
2271;1136;1851713;6314;7741;197;338;559;1934;8;875
2272;3419;3555308;5797;3933;21;350;890;2078;10;260
2273;8310;1368621;838;736;104;1;1649;265;6;601
2274;1107;1965294;8935;9168;305;223;724;2259;6;504
2275;2418;4203955;7084;8831;216;24;405;1932;3;741
2276;4048;1772861;4575;4523;78;146;1668;995;8;768
2277;6179;609103;533;2223;52;44;252;1364;5;47
2278;4146;359836;4372;255;71;189;1342;2860;3;495
2279;7022;2269455;5876;8240;183;39;208;2064;5;145
2280;4074;3659419;9995;8964;297;326;543;510;6;233
2281;4666;906306;8;4167;365;69;456;1467;5;271
2282;9132;886034;8040;4157;121;123;1983;590;7;280
2283;427;3586343;3958;2309;347;31;1252;2117;4;598
2284;8401;2945344;4723;8959;302;247;93;41;2;911
2285;3557;2761105;7618;1821;191;312;711;1933;3;937
2286;1452;4563561;4083;5320;186;43;1224;1121;3;856
2287;5666;4860177;1950;6492;250;133;1595;2677;10;563
2288;2851;1421802;2458;7809;166;256;357;1520;8;899
2289;4732;2413094;5971;1528;295;358;374;2108;9;704
2290;7334;1445179;8960;5823;179;183;1337;1259;2;198
2291;2213;3254423;2760;8650;245;157;1577;2700;7;101
2292;3350;2884095;7926;7925;43;288;1978;2819;6;58
2293;5933;1044258;1920;8631;159;338;697;938;9;798
2294;6841;973283;6315;7704;347;281;1784;2546;9;584
2295;2417;505722;5491;6181;154;264;446;594;2;356
2296;7077;3529159;7778;3478;213;148;1421;1190;3;400
2297;5510;2696026;2067;7858;238;249;89;975;1;925
2298;5015;2309576;7248;2997;221;349;64;2910;4;545
2299;2353;1874401;4115;6157;219;21;178;632;1;787
2300;1382;1192821;8694;1965;148;53;429;190;9;300
2301;459;341607;2405;9038;26;277;736;283;10;208
2302;4975;76682;2749;9908;210;143;928;1903;6;580
2303;2005;2004852;7867;1010;137;360;486;512;1;575
2304;9663;2422112;2016;406;227;40;861;1968;5;989
2305;6336;2454717;2733;8086;258;129;343;780;8;607
2306;4373;329082;5487;168;63;255;829;2292;6;517
2307;2918;2426047;3535;2645;125;307;495;997;7;446
2308;2160;4611905;1565;2471;104;246;1287;262;4;125
2309;155;373785;6573;911;257;40;973;1807;9;681
2310;7525;867185;3838;2034;102;66;541;2636;7;135
2311;294;3606961;2470;9389;121;327;1673;2279;2;880
2312;4995;4158233;3848;8315;322;95;666;1014;3;844
2313;6025;2429618;8828;8191;74;171;954;2119;9;769
2314;1809;4083785;1529;2050;232;333;88;2438;9;422
2315;8528;570683;1796;7505;240;169;937;2230;2;770
2316;4388;3464636;6189;9623;33;321;853;2920;6;69
2317;8037;1948068;6231;2355;239;365;1797;1161;9;774
2318;1961;1060870;4207;1194;92;278;1357;1647;6;290
2319;1716;3866956;4225;8571;252;203;1973;913;4;34
2320;6129;102930;8230;5838;146;104;591;934;1;601
2321;1887;1945587;4699;3164;215;84;2000;2556;4;826
2322;9195;4950946;9020;8983;349;94;1712;2756;10;406
2323;2835;1029997;8287;7703;269;147;1845;2594;10;748
2324;7028;33689;6188;2043;143;61;1653;517;10;42
2325;6017;4896913;1144;2673;87;67;272;2210;6;851
2326;5874;1691358;388;4214;31;357;961;355;8;951
2327;3666;3962528;2079;1633;150;41;878;2667;1;834
2328;8360;1965870;8005;2643;270;321;639;1772;9;895
2329;8667;3966734;3541;6102;113;340;219;2628;7;142
2330;3363;4348752;9851;4161;73;11;1834;642;1;481
2331;4678;1409277;1729;1932;284;223;1709;1102;8;521
2332;5473;1390970;5220;1641;253;332;839;2494;3;559
2333;2332;4099010;4820;3631;105;206;808;2827;2;333
2334;8819;671613;7261;1504;30;6;546;1340;3;282
2335;1888;4591769;6495;5409;287;152;1032;2907;8;221
2336;2951;4768791;952;641;163;105;533;83;3;685
2337;8315;4317426;7532;5772;216;106;1901;1977;7;549
2338;3937;4537983;79;1205;344;186;281;2285;8;991
2339;1519;3769405;741;6802;181;312;1121;2093;1;403
2340;8535;191758;4150;2027;146;266;88;2011;4;993
2341;6050;609935;238;7925;207;238;1618;872;5;587
2342;3714;3761820;4294;4780;107;365;1605;1042;7;924
2343;8196;1505692;5325;2051;363;286;1856;380;5;560
2344;2876;3694131;5599;3297;252;80;1805;594;6;701
2345;7365;2739755;8620;294;195;2;929;2016;10;321
2346;5091;3269860;3092;1610;103;1;1055;2336;3;719
2347;3358;688043;7350;6216;26;87;887;449;5;836
2348;4518;3370420;9488;8112;21;357;1243;299;8;914
2349;2990;4367303;9519;1159;167;98;1277;89;5;742
2350;5153;1350343;1818;6097;19;334;884;252;9;999
2351;3732;2930257;3711;4134;37;190;750;1656;5;730
2352;9350;1530519;7979;3555;167;98;1919;281;7;281
2353;6296;3400823;6367;1779;349;62;1403;1934;7;689
2354;7190;1861698;1631;4381;95;40;512;2133;2;148
2355;5274;1845411;4450;799;97;226;1056;1142;3;913
2356;6887;2953813;6319;5316;276;280;1062;2083;3;842
2357;7566;612305;3951;9876;44;145;910;2224;4;105
2358;6187;1063585;2323;2847;183;141;156;1409;1;26
2359;3083;4968391;9295;1053;260;14;1861;72;2;245
2360;3296;33582;8384;2084;146;253;1285;1779;2;417
2361;7808;2198704;5453;5901;270;94;577;2349;1;731
2362;2587;2473036;829;320;17;73;65;1235;9;228
2363;5616;188285;5976;1627;201;61;68;2713;5;312
2364;9794;4611319;3920;3517;336;355;429;1639;4;449
2365;9764;4515384;833;6789;165;326;246;134;2;468
2366;2763;2196841;9007;1152;247;138;893;64;3;237
2367;6214;3326799;525;2515;147;239;1253;2752;4;650
2368;6981;2468816;8580;2042;266;271;1060;2735;7;248
2369;856;1415113;9550;6605;163;76;1582;2824;1;28
2370;6674;1084867;6506;3204;69;124;316;1476;4;280
2371;6527;3816609;7320;9652;315;83;102;260;9;246
2372;8677;2453647;7890;5278;25;338;1877;2335;7;945
2373;5358;1566631;2325;1064;13;86;1240;1676;9;434
2374;2038;3399481;531;4330;26;277;850;2679;10;472
2375;6059;209644;800;5382;119;7;1976;1756;4;370
2376;7532;235699;1019;8568;347;124;1447;544;9;603
2377;9495;3159598;6078;5836;232;104;1291;1528;9;747
2378;2450;1153289;5457;4068;203;170;1807;1186;8;340
2379;2331;970665;5983;2676;39;166;1923;2251;4;371
2380;4565;4937211;4529;5354;63;46;655;217;1;475
2381;7343;593001;5169;3039;30;268;550;1986;1;296
2382;2228;3535455;8935;3920;34;41;1786;2338;8;606
2383;6743;1172604;3660;8873;295;322;211;2638;2;982
2384;2148;1285245;8854;5554;364;43;1923;2130;5;854
2385;6848;1463799;6375;1809;250;152;1407;2646;6;939
2386;1910;618492;7317;7851;218;181;46;2392;1;221
2387;1627;4801947;2680;2135;282;243;1286;2001;1;838
2388;4991;1572559;9000;126;193;235;1880;1380;1;34
2389;1827;3594968;7643;4673;109;144;667;1615;1;444
2390;697;1287358;226;1415;207;226;1539;674;3;418
2391;6017;3109929;3264;1457;221;300;1033;2003;5;445
2392;5068;4429751;7740;8333;157;290;1054;595;10;864
2393;2599;1698666;3226;4765;104;37;690;2863;8;759
2394;3136;4984409;4070;4518;166;327;1433;1963;5;139
2395;5895;439048;6288;8281;358;298;1548;2671;9;689
2396;7319;1080511;7985;8705;360;153;929;427;1;757
2397;5986;4690396;7931;3880;196;217;1269;746;9;229
2398;6004;3793160;9728;1693;314;201;1947;2135;9;422
2399;7057;3020113;8241;5463;13;46;1002;604;6;173
2400;4571;4787731;953;9130;71;296;1840;813;7;856
2401;3101;2341952;2266;1341;36;254;1231;811;8;796
2402;3485;4531356;9181;6510;255;235;233;2561;4;477
2403;4954;2814992;265;3490;306;222;276;674;9;491
2404;9648;3608412;7350;104;5;237;1905;2768;9;813
2405;524;1937881;3823;3476;97;64;677;2501;3;375
2406;3658;4222423;6107;1861;63;108;293;1347;5;684
2407;824;909226;7343;3120;232;207;852;854;8;312
2408;7265;401817;1464;6174;177;37;1664;346;9;132
2409;2102;2340043;20;8918;74;251;1940;2731;10;620
2410;8261;4397018;7860;6800;191;342;1222;1144;2;974
2411;7273;4474892;4713;1140;129;298;1875;416;2;569
2412;4788;2225486;4902;7607;355;348;1062;1824;9;784
2413;7021;336422;2107;4583;221;32;1789;100;4;736
2414;2048;1281624;8769;2558;134;113;1185;1945;9;469
2415;8800;898164;6937;4660;361;175;1597;2228;4;584
2416;3589;249404;2988;9594;74;38;1041;71;8;460
2417;322;1509528;2831;68;216;203;397;2033;7;854
2418;6204;1364044;4832;8033;69;361;1862;2648;10;513
2419;536;4366254;527;244;169;7;1970;479;4;102
2420;2413;671436;2717;370;364;230;924;2755;10;52
2421;4136;336184;2692;8189;300;138;502;2349;5;269
2422;722;3711358;4261;5761;268;148;609;2753;8;673
2423;6709;3149207;2203;9065;154;277;1434;1848;9;822
2424;1111;899835;7313;1021;31;243;180;1648;7;873
2425;827;2553568;2026;5492;307;136;1569;72;4;648
2426;9178;2072506;9804;5591;4;80;1399;676;3;901
2427;4639;3640885;5906;364;360;164;977;526;8;835
2428;2433;1009665;4484;4087;281;329;638;2828;3;641
2429;4389;48142;1641;5427;302;271;1621;1774;4;996
2430;4338;3053425;7888;9711;248;155;228;2924;4;286
2431;9834;3804369;5371;6739;121;62;260;791;6;607
2432;6241;3957770;6533;291;163;218;1614;433;2;583
2433;4088;592669;5006;4015;6;49;13;2540;5;878
2434;1868;4009692;6765;3365;268;209;1348;2460;10;343
2435;4725;98331;5553;67;22;358;994;1229;3;734
2436;8445;851568;4981;6760;67;274;1058;636;10;229
2437;9192;4603585;269;2695;212;327;1350;2943;8;673
2438;9964;2093705;2259;7585;285;55;171;987;7;99
2439;1146;31670;5636;5952;48;144;1423;1330;8;910
2440;667;3405691;524;6378;66;211;886;313;6;545
2441;1390;2990091;980;307;307;96;816;2289;9;857
2442;6611;627657;3661;2823;27;172;689;1941;4;544
2443;4428;93780;9992;2373;27;231;3;2668;4;198
2444;7750;1043261;4906;1774;107;283;1807;665;5;675
2445;7857;2469917;9144;6371;249;198;774;2987;6;33
2446;1547;2257940;674;2789;269;61;987;2617;9;467
2447;9880;719315;9148;9512;1;290;125;2248;8;864
2448;7175;3604804;7322;5299;315;240;634;2020;3;497
2449;7455;2080594;1427;7657;344;139;1099;1273;2;723
2450;9754;757288;4575;3825;139;166;538;920;6;155
2451;1085;2558977;340;8198;200;87;1115;1843;5;513
2452;3799;1803812;1046;4505;59;25;1359;1036;9;922
2453;7919;2517997;8793;9409;225;329;701;2944;5;83
2454;160;1946412;424;9479;120;235;1672;435;5;732
2455;4078;655332;3794;2959;124;146;159;266;6;799
2456;9175;662051;5125;1704;101;145;819;1557;10;969
2457;9892;1542462;4900;925;80;222;144;1147;2;892
2458;3134;2146668;9507;609;322;335;1692;386;9;779
2459;5400;1417094;2515;1423;41;140;266;2650;2;685
2460;6639;1991190;5231;6939;115;229;994;2609;2;503
2461;1469;4233600;2873;8437;344;50;1413;888;2;473
2462;7769;4505312;6553;3987;157;258;1721;291;6;152
2463;2665;1062119;3477;1622;346;28;1862;32;8;865
2464;2334;1301953;9778;9500;104;41;330;2349;3;852
2465;3546;2562600;8154;8339;113;71;1151;679;7;417
2466;3396;3022775;9921;760;25;347;1793;2278;3;866
2467;9182;3017128;8598;6923;305;96;1820;2703;1;448
2468;6972;1889620;8143;1573;188;310;1092;885;2;608
2469;3136;1273638;8631;3923;235;239;1123;1927;10;266
2470;6453;4148613;7538;2614;67;44;1637;17;3;735
2471;4747;2446347;6826;6893;127;247;432;1958;8;466
2472;8776;4148268;9792;5086;238;112;218;1242;10;398
2473;4859;4535668;4282;8403;305;327;542;1391;4;923
2474;1763;4100109;7647;311;352;80;334;469;6;84
2475;2862;298590;884;8331;314;177;1906;1935;5;861
2476;3490;3213692;8298;4886;34;311;1329;783;4;403
2477;9254;1421615;1641;7068;234;345;1018;1828;2;288
2478;4069;246138;7277;4803;90;357;317;146;4;323
2479;4139;2733022;8644;4042;365;25;1522;1946;9;933
2480;5666;2031463;6952;1569;35;109;1680;215;2;615
2481;139;1073596;3840;1869;103;301;1972;1098;4;786
2482;1887;3235845;7799;3483;241;258;1214;493;9;865
2483;2599;2431254;8265;1677;319;124;857;258;8;780
2484;10;297301;1200;5869;160;205;1498;1556;6;746
2485;5784;2224308;9672;815;315;199;1765;2480;1;992
2486;8389;2914547;8900;9686;88;364;868;372;1;621
2487;8431;1167914;92;8403;227;114;1103;2265;9;13
2488;1686;1028881;1853;9126;214;262;1217;2255;6;111
2489;8548;918697;481;4122;10;47;1194;1700;9;19
2490;2030;4565899;9369;2630;269;207;1967;1090;6;861
2491;8598;100733;5198;2462;353;205;962;368;6;668
2492;3330;2571248;7798;5727;213;98;243;1299;5;161
2493;609;1215467;9388;1976;53;17;227;360;8;907
2494;5009;1130940;2010;3515;272;32;726;2745;10;712
2495;4021;3599817;2883;9118;347;219;816;2007;10;147
2496;1429;1045071;3244;7828;253;95;211;835;1;183
2497;8543;1407516;8325;5447;203;39;1909;2523;9;95
2498;1070;1740849;1165;8595;12;89;1405;1214;7;220
2499;3621;429803;1342;4148;228;350;954;1618;10;495
2500;9136;3041345;7465;7005;170;59;784;1633;4;464
2501;2611;2423482;7245;8143;33;130;967;1659;5;611
2502;8706;3401327;4189;8787;202;266;1780;1825;8;888
2503;8572;1598810;4885;343;293;220;1352;313;5;535
2504;4779;3934503;7142;3635;237;144;901;54;5;258
2505;703;3978622;6827;5831;193;305;549;86;5;800
2506;8829;4637447;1562;7780;279;208;1967;1089;6;394
2507;9663;4798104;3069;6069;192;143;13;1360;2;363
2508;6370;2230631;6164;3043;19;192;1095;672;9;125
2509;1253;4641999;2686;4398;108;231;914;191;9;30
2510;4428;2711998;1288;6536;2;138;1748;2696;6;968
2511;5444;3075016;9800;5275;283;333;1427;119;9;427
2512;9328;1036970;2375;6325;164;16;368;1527;3;354
2513;3965;1437588;9782;8039;217;121;1793;2394;10;513
2514;6978;3422422;237;903;85;148;699;602;4;337
2515;9020;268891;6683;5425;287;12;285;1477;10;336
2516;1648;4292141;3298;8435;70;360;965;1111;3;296
2517;3050;334922;5254;9321;36;214;1120;282;3;57
2518;2704;3340006;4527;3842;190;286;1111;1539;9;934
2519;3253;932232;1115;8400;85;362;364;2401;6;190
2520;7247;485712;281;800;250;199;879;2084;9;250
2521;8839;3822916;1745;9983;143;318;1606;75;5;619
2522;6285;2117390;6134;5199;364;90;414;1161;7;239
2523;6809;553123;3812;8488;292;241;1635;965;4;28
2524;3202;2342957;2271;1048;354;280;1448;455;4;857
2525;4511;3309636;2442;2507;180;46;1184;1760;9;429
2526;6546;4607438;2593;3404;52;131;1700;2602;9;185
2527;7279;608614;233;3303;70;82;803;759;7;472
2528;8970;4826169;2652;7734;221;159;991;2264;7;835
2529;3582;3285414;803;302;317;187;620;448;2;762
2530;7001;4664740;3380;8504;251;30;332;2757;1;86
2531;7595;3263853;1462;3868;153;42;33;1519;9;104
2532;4464;1786124;3168;5426;340;27;798;96;6;773
2533;2276;1115758;8599;1511;283;35;974;2949;7;88
2534;8098;4854514;7423;7053;46;4;1834;943;4;37
2535;9056;3062832;5566;7711;3;329;1699;1871;8;763
2536;3233;3380742;1104;156;331;247;839;2198;1;314
2537;4611;564984;1929;3990;325;25;1470;1551;7;628
2538;2455;3744098;2317;4362;45;102;1153;2303;3;576
2539;6573;4516208;1596;126;347;331;400;400;1;992
2540;5570;1633212;1511;166;319;148;1963;444;3;661
2541;4559;2666700;2128;2070;160;122;1748;247;1;555
2542;5088;3822758;66;2115;3;118;534;2365;1;218
2543;5538;1275002;6391;8587;165;225;1998;1840;6;549
2544;541;363329;7450;6428;342;102;1100;489;1;896
2545;2581;197777;5429;2032;70;85;827;1791;2;88
2546;7393;350009;924;515;8;209;328;2794;8;803
2547;8416;1433718;8399;6579;364;278;1722;1952;5;683
2548;3974;3495798;8441;4678;180;150;1014;808;8;761
2549;9299;1738426;1123;8691;86;212;1810;647;2;983
2550;8259;2566490;477;8295;244;61;387;2464;2;86
2551;8803;2986822;2614;2043;76;184;1260;951;3;766
2552;7249;906006;8614;6438;276;137;647;1414;3;338
2553;4886;4932400;2727;9023;255;264;1928;134;7;854
2554;2094;827613;5366;1720;212;268;368;2487;1;695
2555;8813;2565112;8049;2744;97;328;344;701;8;587
2556;9834;3467757;5942;7715;22;334;1827;517;5;331
2557;833;4994551;2537;6802;117;45;1188;1968;3;467
2558;664;3191809;9759;1952;65;48;54;1916;5;164
2559;6403;670729;9222;1322;39;317;221;657;3;406
2560;8626;377079;4402;9211;219;178;1043;328;2;483
2561;6390;153912;7271;6883;75;156;1998;2682;4;669
2562;5956;3390857;8406;5408;99;322;541;2251;3;976
2563;42;4992408;5129;1699;33;243;321;1381;4;185
2564;6485;4990455;5178;3530;362;312;91;957;6;324
2565;8450;685949;9444;6521;23;345;608;726;3;436
2566;7479;4663834;2890;2369;202;114;939;2982;6;360
2567;7572;1398016;1761;3120;352;272;1203;73;9;805
2568;1584;3185574;54;8115;115;135;1656;2586;2;472
2569;6144;4813824;1659;2094;136;208;655;175;10;505
2570;6679;2675099;9318;5690;282;306;1163;1404;1;578
2571;9369;3010626;9303;8419;352;51;680;1611;6;217
2572;7483;2011858;6266;2726;202;232;1870;2667;2;228
2573;9022;763431;5658;6509;115;111;547;1547;8;875
2574;3278;4440645;4107;1603;305;159;1643;1913;9;942
2575;8405;4075142;6524;8843;286;160;1256;2062;2;203
2576;1289;2782567;7022;6169;145;299;370;485;4;615
2577;6281;606494;1319;1839;340;252;1187;517;8;564
2578;1193;4178115;9359;8887;365;352;255;119;9;665
2579;5714;769148;2840;5369;345;163;1600;441;6;131
2580;3852;393940;6215;8181;276;24;1794;106;1;170
2581;114;3123359;9188;3805;104;147;368;223;3;828
2582;6384;3083504;4746;6606;280;143;1119;596;9;675
2583;1276;2105826;4039;4804;54;296;1535;1851;5;612
2584;2861;3908529;6847;9658;90;203;1984;439;6;623
2585;6428;3732019;264;1960;333;248;861;1753;4;994
2586;7234;2099606;1278;648;140;273;1950;2995;7;901
2587;5078;507738;4322;2325;268;112;1896;2464;2;781
2588;1023;3456065;1512;4496;112;304;1098;266;9;512
2589;73;2310217;8338;8382;34;269;1109;2843;9;428
2590;5851;1739006;1789;4025;15;311;1492;277;8;261
2591;4095;1964528;336;7710;2;340;72;299;9;736
2592;7512;820746;1188;5237;174;68;296;1894;10;389
2593;3807;772116;6358;8232;18;328;682;612;3;308
2594;1163;4991051;7421;70;62;163;824;2790;5;111
2595;6494;930391;4370;5809;244;68;397;2638;9;866
2596;545;1144765;3221;1208;339;1;164;2633;5;284
2597;3415;1878411;2568;5509;257;360;1480;2353;8;932
2598;1122;2385182;7872;596;108;108;912;423;7;142
2599;6394;3241908;6604;843;19;198;571;1130;7;605
2600;4281;1077560;6347;5291;351;218;1509;2163;5;11
2601;5563;2993600;5347;414;76;136;1124;2855;5;165
2602;7425;1229645;2609;9169;281;252;267;514;4;263
2603;6802;757826;8590;8971;64;265;1221;1098;2;437
2604;9449;3390208;8956;3185;357;72;1177;773;8;87
2605;8308;4264684;5898;2658;24;342;1335;1137;4;748
2606;4318;3016298;3390;1030;158;27;417;1351;2;945
2607;2253;4378636;1821;6063;105;187;1807;676;8;160
2608;6464;334181;6659;1006;356;189;1464;1167;1;522
